"entrez","symbol","ensembl","gene_type","baseMean","l2fc_raw","l2fc_shrunk","lfcSE","pvalue","padj","direction"
"2171","FABP5","ENSG00000164687","protein-coding",2608.33327030608,1.51979754895658,1.27667397506248,0.469142936166096,0.00119731405446703,0.0161761993959312,"up"
"101927873","LINC01508","ENSG00000231107","ncRNA",88.3696218820016,1.52617020117728,1.28397729667333,0.471436110242512,0.00120675384556342,0.0162875924977431,"up"
"101928991","CCDC92B","ENSG00000277200","protein-coding",70.4438958178109,-2.15398785516565,-1.75296509037268,0.666361143436937,0.00122727954332057,0.0165155722947147,"down"
"100616452","MIR2682","ENSG00000284247","ncRNA",68.7710427288005,-2.28873008572262,-1.8511290390565,0.709027378731926,0.0012466530044782,0.0167432253764008,"down"
"10878","CFHR3","ENSG00000116785","protein-coding",7.3361804821631,5.69035004691312,4.48044858735611,1.7632886048485,0.00125041489530903,0.0167818173244236,"up"
"799","CALCR","ENSG00000004948","protein-coding",19.8898526116751,2.72112196174654,2.16893975482376,0.843448342054464,0.00125451422407199,0.0168156714872658,"up"
"727800","RNF208","ENSG00000212864","protein-coding",116.089258404147,-1.52514861782877,-1.28476097963745,0.47310263854055,0.00126538758980247,0.0169198269977316,"down"
"105369897","LINC02823","ENSG00000258100","ncRNA",12.4967613433245,3.50005782625531,2.80748483075926,1.08577950136535,0.00126614914632554,0.0169217109438331,"up"
"100128511","NEBL-AS1","ENSG00000231920","ncRNA",18.194581169086,-2.8788971428578,-2.28343611709331,0.893226732821165,0.00126841977746131,0.0169316687167664,"down"
"114824","PNMA5","ENSG00000198883","protein-coding",7.93628337467225,-3.69557330780463,-2.89162025397515,1.14664149692094,0.00126875730591086,0.0169316687167664,"down"
"1297","COL9A1","ENSG00000112280","protein-coding",2045.91459932226,-1.86593866565329,-1.53672170109254,0.579035576715499,0.00127079831932329,0.0169506092847506,"down"
"9966","TNFSF15","ENSG00000181634","protein-coding",6.24990994787926,5.46036272289574,4.2994330409679,1.69463388727842,0.00127232993397948,0.016962740009788,"up"
"100874131","ZBTB20-AS4","ENSG00000242767","ncRNA",33.2027659768854,-2.85574018060636,-2.26645902352589,0.886956710296273,0.0012832195540433,0.0170745231436977,"down"
"100505540","SLIT1-AS1","ENSG00000234855","ncRNA",26.2036918636488,-1.9217933572538,-1.57773767643146,0.596860492830584,0.00128263610221662,0.0170745231436977,"down"
"4286","MITF","ENSG00000187098","protein-coding",128.003815576553,1.63120096216634,1.35523328388137,0.506951327889528,0.00129237407974643,0.0171711924513678,"up"
"2697","GJA1","ENSG00000152661","protein-coding",4680.32416635606,1.53973545164691,1.28724973994552,0.478814614034953,0.00130116088802593,0.0172795179986064,"up"
"139596","UPRT","ENSG00000094841","protein-coding",920.185159525524,1.61313344395962,1.33915044463655,0.502031711169026,0.00131260160679154,0.0174060166379205,"up"
"100130231","LINC00861","ENSG00000245164","ncRNA",11.5198789689489,4.91268609761612,3.93764002367894,1.53079307108694,0.00133085220312163,0.0175966801483551,"up"
"5801","PTPRR","ENSG00000153233","protein-coding",55.9749134250602,2.4365038680284,1.91922470073998,0.759249145651912,0.00133152738020779,0.0175970734338271,"up"
"7043","TGFB3","ENSG00000119699","protein-coding",369.861625859189,1.64445721294128,1.3598249120472,0.512947863039431,0.00134642905636072,0.0177767756864982,"up"
"159686","CFAP58","ENSG00000120051","protein-coding",63.1916886660345,1.83632332023465,1.50291878983344,0.572849128553132,0.001347827145393,0.0177866211481097,"up"
"730091","LINC00886","ENSG00000240875","ncRNA",36.447432935146,1.6235023926402,1.35212301812845,0.507107373822802,0.00136715820080022,0.0179981657105829,"up"
"107984273","LOC107984273","ENSG00000285587","ncRNA",33.4555176313424,-1.73587008316819,-1.43579396168256,0.542440939858355,0.00137375667846839,0.0180763040935146,"down"
"286184","LINC01289","ENSG00000253734","ncRNA",70.7886720890786,-1.50878607026003,-1.26867782026717,0.471702664272717,0.00138098733159195,0.0181539241121133,"down"
"8450","CUL4B","ENSG00000158290","protein-coding",7792.78649401384,1.60095962452565,1.3304121373927,0.501121811703489,0.00139951321086199,0.0183532122082449,"up"
"25797","QPCT","ENSG00000115828","protein-coding",120.74593967612,2.16205528447965,1.72277761546742,0.67697679540242,0.00140465960607141,0.0183853286125449,"up"
"8763","CD164","ENSG00000135535","protein-coding",4120.47681843128,1.62187679309452,1.34155954394484,0.508023879443759,0.00141036795206353,0.0184334956112464,"up"
"103752586","BIRC6-AS2","ENSG00000290864","ncRNA",37.9812737677028,-1.57337886810545,-1.31370965183703,0.492872678106151,0.00141163079020929,0.0184411604524514,"down"
"257407","C2orf72","ENSG00000204128","protein-coding",44.7975400884924,-1.85387448486135,-1.52031232152476,0.580849172934385,0.00141456547700504,0.0184706480675601,"down"
"64377","CHST8","ENSG00000124302","protein-coding",79.9685550948685,-1.84493461322231,-1.51509970902339,0.578375563604535,0.00142343827455902,0.0185687182380752,"down"
"152225","RDUR","ENSG00000214407","ncRNA",5.91272468655794,5.3692279116957,4.17653802365875,1.68444741176736,0.00143493202359578,0.0186918235505568,"up"
"23563","CHST5","ENSG00000135702","protein-coding",89.3834270863075,-1.55540691988518,-1.30026233627251,0.488722849858289,0.00145961601432693,0.0189319557633727,"down"
"8718","TNFRSF25","ENSG00000215788","protein-coding",217.776634774775,-1.80456203716459,-1.4838599752114,0.567041298239037,0.00146051219097978,0.018934571742688,"down"
"5314","PKHD1","ENSG00000170927","protein-coding",48.1619722552097,1.62626252528994,1.34512075613825,0.511972159997839,0.00149080896063103,0.0192208225980551,"up"
"388165","UBE2Q2P1","ENSG00000291027","pseudo",564.984646656584,-2.25194560876651,-1.80882532727283,0.709264809253062,0.00149814778623149,0.0192940487689255,"down"
"121340","SP7","ENSG00000170374","protein-coding",13.0034566599944,3.12965652950569,2.48684343256792,0.986315782409347,0.00150832196731849,0.019415906570808,"up"
"9249","DHRS3","ENSG00000162496","protein-coding",19.1113258862339,-2.10655578929166,-1.6962554784353,0.664227227239417,0.00151685991950061,0.0195073909647475,"down"
"55384","MEG3","ENSG00000214548","ncRNA",279.388110757307,-2.22644013249084,-1.78949708616583,0.702059014251797,0.00151758045162269,0.0195074556497129,"down"
"7054","TH","ENSG00000180176","protein-coding",127.490395943137,-2.08337189976753,-1.68445981439483,0.656984912555754,0.00151857250137127,0.0195110088017843,"down"
"101927727","LOC101927727","ENSG00000262003","ncRNA",55.5936778169633,-1.97492324540604,-1.60338258143781,0.623150076905492,0.00152828769781797,0.0196173426522171,"down"
"105371366","LOC105371366","ENSG00000260788","ncRNA",17.9284732981677,2.80982371117828,2.21942328028341,0.886810648700175,0.00153249047492607,0.0196620330862985,"up"
"55321","TMEM74B","ENSG00000125895","protein-coding",108.032002101313,-1.87870674175585,-1.5336118543232,0.593569958989387,0.00155031037872651,0.0198719615259049,"down"
"84222","TMEM191A","ENSG00000291085","pseudo",19.3333962514223,-1.85565916095031,-1.51366289302038,0.586443231280401,0.00155477558337948,0.0199198315344258,"down"
"55698","RADIL","ENSG00000157927","protein-coding",626.681575143306,-1.77581882045983,-1.45824025027299,0.561404476524907,0.00156060194569629,0.0199757049049125,"down"
"100616318","MIR4664","ENSG00000265660","ncRNA",26.6359788511709,-3.29775760932927,-2.56238422125801,1.04303531449648,0.0015685475497335,0.0200679870464261,"down"
"6772","STAT1","ENSG00000115415","protein-coding",3945.78373702816,1.5072947775878,1.25652911154688,0.477089981957059,0.00158120854748332,0.0202015322580061,"up"
"130399","ACVR1C","ENSG00000123612","protein-coding",18.2420614517342,2.64030074322492,2.09298178098364,0.83590524244861,0.00158522115512352,0.0202243657338735,"up"
"23542","MAPK8IP2","ENSG00000008735","protein-coding",2690.29317343075,-2.04406076962522,-1.65029423056673,0.647376569523263,0.00159154162122961,0.0202860171861637,"down"
"5069","PAPPA","ENSG00000182752","protein-coding",3014.0200577504,1.74765262920609,1.42177317845684,0.553547512822068,0.00159299530030498,0.0202950578820163,"up"
"26781","SNORA67","ENSG00000277985","snoRNA",238.376304614218,-1.94840857719317,-1.58235687959424,0.617513089837889,0.00160360275145619,0.0203835819478594,"down"
"100874291","ALMS1-IT1","ENSG00000230002","ncRNA",151.363416168497,-1.85640122797533,-1.51488136355961,0.588727357911305,0.00161466576340011,0.020475463894577,"down"
"677771","SCARNA4","ENSG00000281394","ncRNA",125.258895995278,-2.8603570741074,-2.24429872846913,0.907102738074824,0.0016144189851508,0.020475463894577,"down"
"10800","CYSLTR1","ENSG00000173198","protein-coding",5.90993559261847,5.38227622040207,4.13168243638464,1.70727037527771,0.00161844281928509,0.0205138191654991,"up"
"100507477","LINC02941","ENSG00000236013","ncRNA",21.5884812038162,2.92576867526,2.27930067681576,0.928411168108766,0.00162505543228086,0.020578925143872,"up"
"107986838","LOC107986838","ENSG00000237813","ncRNA",15.4117548352046,3.32447991097016,2.57506344367321,1.05586096342596,0.0016405666554607,0.020698014481481,"up"
"4166","CHST6","ENSG00000183196","protein-coding",722.874855069296,-1.64909424486226,-1.36310632002956,0.523871460823807,0.00164448720781458,0.020728293681857,"down"
"730","C7","ENSG00000112936","protein-coding",13.4683539908996,3.53235078546296,2.74528213024853,1.12249700904,0.00165029009552006,0.0207918249372731,"up"
"10071","MUC12","ENSG00000205277","protein-coding",113.845681843722,-1.59907553192194,-1.32318040969658,0.508436655313493,0.00166039659055301,0.0208805593380246,"down"
"10864","SLC22A7","ENSG00000137204","protein-coding",25.5739501491047,-1.99305632931819,-1.60723009451566,0.634504545273312,0.00168301778641934,0.0210969181282468,"down"
"338785","KRT79","ENSG00000185640","protein-coding",8.56058002522535,5.90195888401499,4.46126271062438,1.87892194334805,0.00168290949291652,0.0210969181282468,"up"
"81501","DCSTAMP","ENSG00000164935","protein-coding",11.4396153935013,4.90036149629711,3.86546311889357,1.56067709319081,0.00169008659580535,0.0211660638254649,"up"
"113278","SLC52A3","ENSG00000101276","protein-coding",9.73195535532624,6.09445673359652,0.606703146784249,1.94260216518424,0.00170532232102818,0.0212872421782278,"up"
"5544","PRB3","ENSG00000197870","protein-coding",25.4726813437257,-2.03998412104095,-1.63898229663031,0.650314853366774,0.0017073409287138,0.0212941185180481,"down"
"7071","KLF10","ENSG00000155090","protein-coding",1391.05246550973,1.63345771100956,1.33722838373494,0.520924838230714,0.00171451557756914,0.0213445446149977,"up"
"57338","JPH3","ENSG00000154118","protein-coding",441.711201389137,-1.65233677390384,-1.36315619112573,0.527003240530121,0.00171652334590248,0.0213597866283365,"down"
"284677","SNHG28","ENSG00000188004","ncRNA",25.3620347561379,2.59285997607641,2.01622594267509,0.827598114844397,0.00173032945166476,0.0214692159815043,"up"
"404217","CTXN1","ENSG00000178531","protein-coding",7334.82213039387,-2.32577734136697,-1.8411922314981,0.742576604281564,0.00173598042935486,0.0214922883224649,"down"
"196500","PIANP","ENSG00000139200","protein-coding",733.107028040209,-1.50174144804131,-1.25294701102586,0.479529779162479,0.0017379978719423,0.0214994437298706,"down"
"102724047","WWOX-AS1","ENSG00000260969","ncRNA",46.0859894168954,-1.80160358143062,-1.4683843125767,0.575664270361232,0.00175039636667862,0.0215842634740506,"down"
"646023","ADORA2A-AS1","ENSG00000178803","ncRNA",47.6340080840076,-2.13374239696025,-1.70603704986346,0.682289794257121,0.00176404394159826,0.0217034720323714,"down"
"7732","RNF112","ENSG00000128482","protein-coding",49.6011004717376,-1.83578111300087,-1.49186996681948,0.587127220171621,0.0017676953290035,0.0217385861298834,"down"
"345611","IRGM","ENSG00000237693","protein-coding",46.0815654348693,2.35693837159102,1.82688436728367,0.754029680584561,0.00177328182976244,0.0217930644808681,"up"
"284805","C20orf203","ENSG00000198547","protein-coding",23.9687966651182,-2.53378479011178,-1.99158881017554,0.810625247457312,0.00177372396137934,0.0217930644808681,"down"
"57491","AHRR","ENSG00000063438","protein-coding",361.728539836235,1.65951367261414,1.35247216948256,0.531398543491144,0.00179068092572204,0.021961819504672,"up"
"80832","APOL4","ENSG00000100336","protein-coding",314.670331514273,2.04642820112587,1.61270104162354,0.65552675191336,0.00179744546869044,0.0220218254318293,"up"
"104968399","MYL12-AS1","ENSG00000264235","ncRNA",1738.94858533919,1.55627442565451,1.28063787375456,0.498702927342112,0.00180455888147794,0.0220625530693339,"up"
"105375146","LOC105375146","ENSG00000235431","ncRNA",5.7554970149719,5.33787197818515,4.04220711439438,1.71109335272503,0.00181116482983447,0.0221135682582208,"up"
"57624","NYAP2","ENSG00000144460","protein-coding",97.7298157338403,-1.56547150031025,-1.29765090041732,0.50185064092376,0.00181221465029413,0.0221164817482628,"down"
"139728","PNCK","ENSG00000130822","protein-coding",119.680011271697,-1.79022114741406,-1.45887731646245,0.574152486241975,0.00182068067570891,0.0221900035505265,"down"
"400804","LINC02817","ENSG00000234754","ncRNA",11.8465648173553,3.33588134373069,2.60090407826077,1.0700144534133,0.00182327603112998,0.0222117058591277,"up"
"23145","SSPOP","ENSG00000197558","pseudo",467.057924319438,-2.14555508966862,-1.7135149693366,0.688452205004326,0.00183017276941402,0.0222758171362964,"down"
"6300","MAPK12","ENSG00000188130","protein-coding",1024.6762944919,-1.57512591244247,-1.30297809423941,0.505577537705717,0.00183634464800732,0.0223165468775899,"down"
"50632","CALY","ENSG00000130643","protein-coding",60.415049628704,-1.85903746332165,-1.50613647487683,0.596805830491762,0.00183958179250606,0.0223305244839204,"down"
"79132","DHX58","ENSG00000108771","protein-coding",17.7682222168223,3.22861927862015,2.46486646713919,1.03725446167146,0.00185410205081939,0.0224615345562997,"up"
"101927034","ROR1-AS1","ENSG00000223949","ncRNA",47.0823208063159,-1.84349941919393,-1.49356716061694,0.592729795587562,0.00186970094021623,0.0226256220302065,"down"
"105374003","LOC105374003","ENSG00000240476","ncRNA",21.8925346274185,2.03953836992986,1.61664318988693,0.656694721223726,0.00189788564724148,0.0229056902551535,"up"
"60489","APOBEC3G","ENSG00000239713","protein-coding",49.8332653009936,1.60801623301617,1.31609961689364,0.517866742281966,0.00190229343764744,0.0229284386755172,"up"
"2532","ACKR1","ENSG00000213088","protein-coding",39.787427806042,-1.82003817985556,-1.47472485473703,0.586402475443806,0.00191094085248261,0.0230123195238895,"down"
"105369301","CLDN14-AS1","ENSG00000230479","ncRNA",14.4591754563851,4.19266702675036,3.18311546260493,1.35186488376861,0.00192611151240766,0.0231541024137048,"up"
"100313887","MIR2277","ENSG00000284336","ncRNA",89.9098019539894,-2.0864459530029,-1.66448686947231,0.673751816691462,0.00195649891991594,0.0234470270560827,"down"
"8497","PPFIA4","ENSG00000143847","protein-coding",131.132912185158,-1.65091189116228,-1.3517962509762,0.5349286110895,0.00202713019920974,0.0241449007213868,"down"
"3133","HLA-E","ENSG00000204592","protein-coding",1306.60145199592,1.60842640765142,1.30830096231745,0.521286986010737,0.00203216237980678,0.0241837080414893,"up"
"255031","LINC00957","ENSG00000235314","ncRNA",59.2047694601361,-2.03878336897692,-1.62614447390375,0.660806177834027,0.00203348931015747,0.0241889409040722,"down"
"374739","TEPP","ENSG00000159648","protein-coding",35.6963496556557,-1.77600527346745,-1.43811324437552,0.575671997089783,0.00203484206191599,0.0241944762215777,"down"
"11185","INMT","ENSG00000241644","protein-coding",24.9312433814375,-2.41238831727188,-1.88823777828692,0.782131623427189,0.00203979350089553,0.0242216594113309,"down"
"401024","FSIP2","ENSG00000188738","protein-coding",1667.08151959342,1.71572666804998,1.38193334072022,0.556400226492474,0.00204498863393698,0.0242622150198685,"up"
"1310","COL19A1","ENSG00000082293","protein-coding",119.722688071739,1.76164331439746,1.41492002094519,0.571360916133912,0.00204759365180638,0.0242825547293819,"up"
"105377411","LOC105377411","ENSG00000286251","ncRNA",10.5848625493453,3.83504194572033,3.01254086967566,1.24395914433834,0.00204971713084539,0.024297168632769,"up"
"10437","IFI30","ENSG00000216490","protein-coding",11.1458764646053,3.81310078264971,2.95060901470572,1.23704097454622,0.00205313233623922,0.0243270751913194,"up"
"219525","OR5AK4P","ENSG00000283307","pseudo",11.9023657183343,3.42802834032202,2.66704277301186,1.11228553052623,0.00205636986893695,0.0243548514798857,"up"
"256130","TMEM196","ENSG00000173452","protein-coding",214.792361985277,-1.88587738609416,-1.51871753757551,0.61218049946617,0.00206590612153706,0.0244571708630423,"down"
"339524","LINC01140","ENSG00000267272","ncRNA",53.8695284837294,1.66483697545495,1.35059490672785,0.540862097455498,0.0020831290569098,0.0246396662071968,"up"
"374875","HSD11B1L","ENSG00000167733","protein-coding",427.734577519838,-1.64167511817164,-1.34358961446162,0.533463606012571,0.00208822482830101,0.0246728470322193,"down"
"139231","FAM199X","ENSG00000123575","protein-coding",3975.41763049657,1.57222509502105,1.28192377202982,0.511770273624719,0.00212536745118786,0.0250740018127157,"up"
"149684","LOC149684","ENSG00000285347","ncRNA",5.46300437126771,5.25440955993464,3.89199482301136,1.71149466279176,0.0021400812846573,0.0252091170995946,"up"
"730755","KRTAP2-3","ENSG00000212724","protein-coding",6.30554011199658,5.46616134770577,4.02400011796452,1.78165692266358,0.0021548127473335,0.0253446137805438,"up"
"135154","SDHAF4","ENSG00000154079","protein-coding",994.910570618971,-2.07063672171564,-1.6439122103336,0.675511138664696,0.0021745990883413,0.0255105256506758,"down"
"116","ADCYAP1","ENSG00000141433","protein-coding",504.664193801663,-1.92626863518219,-1.54270083151743,0.628437364293586,0.00217544823183508,0.0255105256506758,"down"
"90865","IL33","ENSG00000137033","protein-coding",106.776210933065,2.90290596437504,2.1125699579572,0.947638623321706,0.00218906951943921,0.0256259301751785,"up"
"100422835","MIR3183","ENSG00000264429","ncRNA",10.3019593401419,-4.06557977941535,-3.04120707650778,1.32730013035124,0.0021909724698643,0.0256371988920087,"down"
"406979","MIR19A","ENSG00000284204","ncRNA",36.7035796483762,-1.9813785102715,-1.57824342591241,0.646936440861773,0.0021934273522409,0.0256549134841253,"down"
"6373","CXCL11","ENSG00000169248","protein-coding",5.79230944119472,5.35150638719583,3.93904075835038,1.74813061383149,0.00220397476965147,0.0257341191091125,"up"
"101805492","CASC9","ENSG00000249395","ncRNA",128.448683071356,1.50847986602978,1.23891079825472,0.493063973624439,0.00221780897210957,0.0258734890096685,"up"
"25928","SOSTDC1","ENSG00000171243","protein-coding",219.486994272156,1.9000054207585,1.49669838198207,0.621477885321273,0.00223387294275984,0.0260497484651002,"up"
"83541","FAM110A","ENSG00000125898","protein-coding",664.147760128235,-1.74649121724345,-1.41276821377751,0.571856225869238,0.00225756405134799,0.0262698362338675,"down"
"1953","MEGF6","ENSG00000162591","protein-coding",1320.62598444611,-2.19116716561793,-1.72432682723331,0.717690656719445,0.00226505360507268,0.0263457429559307,"down"
"100302223","MIR1302-8","ENSG00000221269","ncRNA",17.0482766941596,-2.22050214842587,-1.735083767155,0.728179461016813,0.00229307657206371,0.0266035913449979,"down"
"54084","TSPEAR","ENSG00000175894","protein-coding",39.1030047770076,-1.70811907468695,-1.38127582847815,0.561048201426669,0.00233056623282916,0.0269925903873637,"down"
"3049","HBQ1","ENSG00000086506","protein-coding",24.4196051603391,-2.71695293587902,-2.08368344884328,0.892763944634336,0.00233995074033012,0.0270667870107596,"down"
"6451","SH3BGRL","ENSG00000131171","protein-coding",8034.31476670779,1.65459785131964,1.33055681585622,0.544229268455251,0.00236374897031804,0.027295744145172,"up"
"100302139","MIR1537","ENSG00000222831","ncRNA",12.8009172901921,-3.54088650037349,-2.64700866647558,1.16717339926132,0.00241552191252899,0.0277058432575475,"down"
"339988","LINC02481","ENSG00000246526","ncRNA",18.9615909803577,-2.05318365706543,-1.61971619194886,0.676997423910972,0.00242312883926661,0.02778140650705,"down"
"389336","C5orf46","ENSG00000178776","protein-coding",6.00485314724316,5.39529954284469,3.89991342339504,1.77913173095939,0.00242499805139255,0.0277911504300826,"up"
"100126323","MIR924","ENSG00000283615","ncRNA",4.44574618193032,-4.80823014822872,-3.61675015962082,1.58641857889445,0.00243849363054909,0.027922339497392,"down"
"102724434","LOC102724434","ENSG00000237870","ncRNA",10.9912829280794,3.6965788290845,2.7834168208451,1.21977743796099,0.00244120486345096,0.0279416496209601,"up"
"64102","TNMD","ENSG00000000005","protein-coding",12.7984336553338,3.12752343586463,2.39674257713847,1.03223705769216,0.00244675234292918,0.027969918606969,"up"
"101929225","MCM8-AS1","ENSG00000278719","ncRNA",164.562317492144,-2.1089503661546,-1.6589119494774,0.696461424788932,0.00246101867899053,0.0280976604958115,"down"
"267020","ATP5MGL","ENSG00000249222","protein-coding",31.8743963536011,-2.60831847760088,-1.99993528968246,0.86170752821831,0.00247060542912009,0.0281717216309202,"down"
"6507","SLC1A3","ENSG00000079215","protein-coding",3458.35879352826,1.95449715525747,1.51814702430591,0.646150857200837,0.00248772077210944,0.0283102181665621,"up"
"100526761","CCDC169-SOHLH2","ENSG00000250709","protein-coding",12.9579934867482,2.67468553520143,2.05028171624899,0.884182744261644,0.00248602694852299,0.0283102181665621,"up"
"100302219","MIR1245A","ENSG00000221502","ncRNA",5.0092595451505,5.13660467748751,3.72624827383081,1.69837369346083,0.00249105829597941,0.0283102181665621,"up"
"100616324","MIR1245B","ENSG00000283238","ncRNA",5.0092595451505,5.13660467748751,3.72624827383081,1.69837369346083,0.00249105829597941,0.0283102181665621,"up"
"80201","HKDC1","ENSG00000156510","protein-coding",36.3321860039144,2.68174190367318,1.9870812921268,0.887470898172535,0.00251293024495192,0.0285112485220013,"up"
"158035","LINC00032","ENSG00000291187","ncRNA",42.7176254290983,-1.72037392476468,-1.38504344292278,0.570277569825458,0.00255516595233806,0.028930251048399,"down"
"79853","TM4SF20","ENSG00000168955","protein-coding",34.8427523655556,-1.5349259786213,-1.25317633079194,0.510942779419063,0.0026636300416216,0.029971609349885,"down"
"283229","CRACR2B","ENSG00000177685","protein-coding",125.118073059938,-2.31812293600292,-1.79415680634778,0.771808073950466,0.00266896519675405,0.0300179844906206,"down"
"6060","RNU1-4","ENSG00000207389","snRNA",11253.8891597919,-1.95569520286229,-1.5415195753934,0.651352257346463,0.00267758399510762,0.030069773857774,"down"
"9674","KIAA0040","ENSG00000235750","protein-coding",44.3126773094633,1.89396668673655,1.48936745851624,0.630804684839634,0.00267805975931864,0.030069773857774,"up"
"3664","IRF6","ENSG00000117595","protein-coding",10.6650298081218,3.84246326194471,2.94872593915272,1.27981526528159,0.00267897156325312,0.030069773857774,"up"
"57611","ISLR2","ENSG00000167178","protein-coding",6722.59484434578,-1.5571488892517,-1.26458358553582,0.518784710889702,0.00268624840949262,0.0301142584853646,"down"
"8857","FCGBP","ENSG00000275395","protein-coding",117.898942470937,-1.89099673755836,-1.49953509875824,0.630181203791803,0.00269342957066075,0.03016995226561,"down"
"100847086","MIR5699","ENSG00000263511","ncRNA",21.1955834908847,-2.60629563675495,-1.98094276361771,0.869085040988289,0.00270959797233483,0.0303136968066216,"down"
"677779","LINC00488","ENSG00000214381","ncRNA",25.3456459796964,-1.86020529973893,-1.47694251303664,0.620332848606642,0.00271115221594905,0.0303186439768806,"down"
"373861","H1-9P","ENSG00000253730","pseudo",7.87598267507645,5.78246832003327,0.601161185420415,1.92903295523158,0.00272114969212789,0.0303930459672981,"up"
"26870","RNU1-2","ENSG00000207005","snRNA",11248.7509509652,-1.95815843244678,-1.54168811578576,0.653289670447391,0.00272309620541408,0.0304023320820677,"down"
"340390","WDR97","ENSG00000179698","protein-coding",112.086082345697,-1.73961388637479,-1.39331971849078,0.580723135194571,0.00273905995866859,0.0305292900877853,"down"
"774","CACNA1B","ENSG00000148408","protein-coding",499.87035466221,-1.55270128821791,-1.26396188546861,0.518715210215114,0.0027592419582498,0.0306380067491647,"down"
"101927229","LINC01929","ENSG00000267013","ncRNA",5.23866659219295,5.19798349118214,3.6895556669523,1.73740904470312,0.00277336264877843,0.0307619850513812,"up"
"6770","STAR","ENSG00000147465","protein-coding",71.5775398269648,-1.50315723453582,-1.22790355258348,0.502737727954131,0.0027902935802625,0.0309246195822263,"down"
"286077","FAM83H","ENSG00000180921","protein-coding",584.894618873316,-2.20465380555516,-1.71080195423593,0.737669537535174,0.00280190862943841,0.031028122206746,"down"
"28626","TRBJ2-3","ENSG00000211767","other",6.97668734389125,5.60664590627642,0.772880021104973,1.88064221754996,0.00287083656818159,0.0315734119382424,"up"
"221914","GPC2","ENSG00000213420","protein-coding",3973.72500194045,-1.64786946961096,-1.32459592822715,0.553309530704887,0.0028994154555315,0.0317736594781854,"down"
"5303","PIN4","ENSG00000102309","protein-coding",1120.23131520032,1.52329734692339,1.22818564749455,0.512024325886687,0.00292941959577856,0.0320239357896177,"up"
"65998","ZFTA","ENSG00000188070","protein-coding",3808.75788930847,-1.81692618082979,-1.44187117919096,0.611231015378145,0.002953191177881,0.0322321073954154,"down"
"406991","MIR21","ENSG00000284190","ncRNA",14.9806022810559,2.35737006919765,1.79533776268228,0.793325966233886,0.00296346488925918,0.032318362696305,"up"
"6692","SPINT1","ENSG00000166145","protein-coding",59.2209953968565,2.14735323867178,1.61311342539448,0.723276262801656,0.00298843176523541,0.0325255902783945,"up"
"10627","MYL12A","ENSG00000101608","protein-coding",4939.5993630717,1.63938648242104,1.30399904762874,0.552282010470245,0.00299367607265656,0.0325696665781758,"up"
"101927704","MIR3663HG","ENSG00000234474","ncRNA",40.4131574385726,2.13019302241925,1.62491916192895,0.718959589894677,0.00304772560577845,0.0330066100572601,"up"
"5542","PRB1","ENSG00000251655","protein-coding",14.238513697798,-2.84345119341826,-2.1196138330636,0.959711674269091,0.00304836576159701,0.0330066100572601,"down"
"101927279","EP300-AS1","ENSG00000231993","ncRNA",54.7127874423449,-1.59171963629068,-1.28281298079866,0.537432352166295,0.00305934187607469,0.0331123052438667,"down"
"5600","MAPK11","ENSG00000185386","protein-coding",2296.54518440676,-1.63842219443585,-1.31439877980256,0.553716213415505,0.00308682661033285,0.0333435977433102,"down"
"56180","MOSPD1","ENSG00000101928","protein-coding",529.19661490432,1.60820474443606,1.27804041614052,0.5435460574996,0.00308911989708132,0.0333551544055545,"up"
"84440","RAB11FIP4","ENSG00000131242","protein-coding",589.970117274112,-1.51876549440302,-1.23302704159005,0.513430120313905,0.00309565442192616,0.0333992568893529,"down"
"100302127","MIR1470","ENSG00000269782","ncRNA",3.68704364572988,-5.23053318642115,-3.61181117661643,1.76873179976738,0.00310424190955452,0.0334709193578634,"down"
"100500893","MIR3663","ENSG00000266782","ncRNA",11.2493691372427,3.93315136872869,2.95759501374945,1.33015686609418,0.00310740902111811,0.0334730934617796,"up"
"114818278","ZNF71-SMIM17","ENSG00000293626","ncRNA",202.962507342861,-1.69627047028793,-1.35356536054085,0.574197807166118,0.0031352446129657,0.0336736463088803,"down"
"339896","GADL1","ENSG00000144644","protein-coding",10.6125634977958,3.84195771524356,2.90175295182084,1.30109619386343,0.00314842515859081,0.0337613102016575,"up"
"100873986","FGF12-AS1","ENSG00000231383","ncRNA",16.9350916795704,2.982278184241,2.1998916808727,1.01046800604994,0.00316354282839018,0.0338903071407583,"up"
"105378220","MARCOL","ENSG00000248109","protein-coding",5.63733372851509,-3.64438456640479,-2.64732428054493,1.23508031907051,0.00317027222011566,0.0339224104431842,"down"
"101927293","LOC101927293","ENSG00000225096","ncRNA",30.5946815598416,1.89992159295074,1.46942200055764,0.644050796899174,0.00317819059344063,0.0339804660155159,"up"
"284656","EPHA10","ENSG00000183317","protein-coding",53.03494499797,-1.5710726530321,-1.26545546219493,0.5328043027825,0.0031912791254924,0.034063239959547,"down"
"83482","SCRT1","ENSG00000261678","protein-coding",746.461575877197,-1.61767687375528,-1.29855819930154,0.54872568443159,0.00319773801107668,0.0340958659108309,"down"
"105373780","LOC105373780","ENSG00000283839","ncRNA",53.4970084661937,-1.576079876851,-1.26723700641991,0.535625092260401,0.00325567812327228,0.0345918972536615,"down"
